store_id,sku_id,forecast_units,actual_units,on_hand_units,lead_time_days,pack_size,min_order_qty,safety_stock,raw_reorder_qty,max_reorder_cap,capped_reorder_qty,recommended_reorder_qty,stockout_risk_flag,urgent_reorder_flag,decision_note
17,38,626.9010934568084,612,0.0,7.0,1,20,157.0,784.0,1098.0,784.0,784.0,1,1,Urgent review
17,39,568.4383913540253,589,0.0,7.0,2,10,143.0,712.0,995.0,712.0,712.0,1,1,Urgent review
17,40,287.6210992196559,277,0.0,7.0,10,0,72.0,360.0,504.0,360.0,360.0,1,1,Urgent review
17,41,448.2342687633533,426,0.0,7.0,10,0,113.0,562.0,785.0,562.0,570.0,1,1,Urgent review
17,45,266.48951005113685,277,8.0,5.0,12,10,67.0,326.0,467.0,326.0,336.0,0,0,Reorder candidate
17,46,103.94606610901523,111,102.0,6.0,5,0,26.0,28.0,182.0,28.0,30.0,0,0,Reorder candidate
17,54,356.7155841075783,339,0.0,7.0,6,20,90.0,447.0,625.0,447.0,450.0,1,1,Urgent review
17,57,393.847120240735,388,117.0,4.0,5,5,99.0,376.0,690.0,376.0,380.0,0,0,Reorder candidate
17,60,306.0813861704399,297,0.0,7.0,2,20,77.0,384.0,536.0,384.0,384.0,1,1,Urgent review
18,2,124.50123096446765,129,108.0,4.0,5,0,32.0,49.0,218.0,49.0,50.0,0,0,Reorder candidate
18,7,293.37413480412516,298,83.0,2.0,5,0,74.0,285.0,514.0,285.0,285.0,0,0,Reorder candidate
18,8,182.18883189241663,178,93.0,7.0,4,10,46.0,136.0,319.0,136.0,136.0,0,0,Reorder candidate
18,9,117.8654927268616,103,92.0,6.0,5,10,30.0,56.0,207.0,56.0,60.0,0,0,Reorder candidate
18,11,266.7532955067526,253,35.0,6.0,10,5,67.0,299.0,467.0,299.0,300.0,0,0,Reorder candidate
18,12,76.56814780069205,76,0.0,7.0,10,10,20.0,97.0,134.0,97.0,100.0,1,1,Urgent review
18,14,299.3673243973201,304,0.0,7.0,10,5,75.0,375.0,524.0,375.0,380.0,1,1,Urgent review
18,16,290.39237214224045,275,0.0,7.0,4,0,73.0,364.0,509.0,364.0,364.0,1,1,Urgent review
18,17,203.9499539331956,208,0.0,7.0,10,0,51.0,255.0,357.0,255.0,260.0,1,1,Urgent review
18,19,373.750522612534,341,0.0,7.0,2,20,94.0,468.0,655.0,468.0,468.0,1,1,Urgent review
18,20,387.8378530603967,370,0.0,7.0,12,20,97.0,485.0,679.0,485.0,492.0,1,1,Urgent review
18,21,39.27427808910712,44,89.0,5.0,4,5,10.0,0.0,69.0,0.0,8.0,0,0,Reorder candidate
18,24,293.2659972162116,314,0.0,7.0,6,20,74.0,368.0,514.0,368.0,372.0,1,1,Urgent review
18,25,414.0275740351688,453,102.0,8.0,5,10,104.0,417.0,725.0,417.0,420.0,0,1,Urgent review
18,26,84.80635294716312,92,113.0,4.0,6,0,22.0,0.0,149.0,0.0,0.0,0,0,No action
18,27,220.193833904035,194,0.0,7.0,10,5,56.0,277.0,386.0,277.0,280.0,1,1,Urgent review
18,32,195.18331610992843,190,99.0,7.0,5,20,49.0,146.0,342.0,146.0,150.0,0,0,Reorder candidate
18,34,122.57675031567277,127,0.0,7.0,5,5,31.0,154.0,215.0,154.0,155.0,1,1,Urgent review
18,36,332.7243152136506,361,0.0,7.0,5,20,84.0,417.0,583.0,417.0,420.0,1,1,Urgent review
18,37,276.3097631040189,304,0.0,7.0,12,0,70.0,347.0,484.0,347.0,348.0,1,1,Urgent review
18,38,450.72415453836453,474,0.0,7.0,1,20,113.0,564.0,789.0,564.0,564.0,1,1,Urgent review
18,39,428.8758435950137,423,0.0,7.0,2,10,108.0,537.0,751.0,537.0,538.0,1,1,Urgent review
18,40,236.0430578924414,239,0.0,7.0,10,0,60.0,297.0,414.0,297.0,300.0,1,1,Urgent review
18,42,439.6507215851959,445,45.0,11.0,6,5,110.0,505.0,770.0,505.0,510.0,0,1,Urgent review
18,43,382.0766101048291,382,23.0,10.0,10,20,96.0,456.0,669.0,456.0,460.0,0,1,Urgent review
18,48,324.22822415179525,335,0.0,7.0,4,0,82.0,407.0,568.0,407.0,408.0,1,1,Urgent review
18,52,181.91517064598096,176,0.0,7.0,2,5,46.0,228.0,319.0,228.0,228.0,1,1,Urgent review
18,55,200.22466088651584,188,41.0,4.0,12,0,51.0,211.0,351.0,211.0,216.0,0,0,Reorder candidate
18,56,397.41897385545917,416,0.0,7.0,2,0,100.0,498.0,696.0,498.0,498.0,1,1,Urgent review
18,57,194.15319294169907,200,108.0,7.0,5,5,49.0,136.0,340.0,136.0,140.0,0,0,Reorder candidate
18,58,363.3264745703103,330,80.0,12.0,2,0,91.0,375.0,636.0,375.0,376.0,0,1,Urgent review
18,59,174.83019516262902,148,107.0,11.0,6,5,44.0,112.0,306.0,112.0,114.0,0,0,Reorder candidate
18,60,181.58627297911937,184,0.0,7.0,2,20,46.0,228.0,318.0,228.0,228.0,1,1,Urgent review
19,1,276.46578576030015,323,69.0,7.0,6,20,70.0,278.0,484.0,278.0,282.0,0,1,Urgent review
19,2,198.93364399436214,189,105.0,10.0,5,0,50.0,144.0,349.0,144.0,145.0,0,0,Reorder candidate
19,4,65.19115614812985,59,0.0,7.0,10,0,17.0,83.0,115.0,83.0,90.0,1,1,Urgent review
19,7,371.315295752542,353,0.0,7.0,5,0,93.0,465.0,650.0,465.0,465.0,1,1,Urgent review
19,12,98.36520896177701,82,37.0,13.0,10,10,25.0,87.0,173.0,87.0,90.0,0,0,Reorder candidate
19,13,539.2288393636622,579,0.0,7.0,1,10,135.0,675.0,944.0,675.0,675.0,1,1,Urgent review
19,15,516.8055281193527,564,13.0,12.0,10,10,130.0,634.0,905.0,634.0,640.0,0,1,Urgent review
19,18,247.63221972909525,239,0.0,7.0,1,5,62.0,310.0,434.0,310.0,310.0,1,1,Urgent review
19,19,508.82680496386524,535,73.0,6.0,2,20,128.0,564.0,891.0,564.0,564.0,0,0,Reorder candidate
19,21,53.01382517782598,51,0.0,7.0,4,5,14.0,68.0,93.0,68.0,68.0,1,1,Urgent review
19,23,210.30849291143497,214,4.0,3.0,4,0,53.0,260.0,369.0,260.0,260.0,0,0,Reorder candidate
19,24,355.27306271618625,360,103.0,6.0,6,20,89.0,342.0,622.0,342.0,342.0,0,0,Reorder candidate
19,25,379.54037835904506,379,0.0,7.0,5,10,95.0,475.0,665.0,475.0,475.0,1,1,Urgent review
19,30,334.8832242696585,311,85.0,2.0,5,10,84.0,334.0,587.0,334.0,335.0,0,0,Reorder candidate
19,32,217.29365974289692,215,78.0,7.0,5,20,55.0,195.0,381.0,195.0,195.0,0,0,Reorder candidate
19,33,299.27056415173416,295,0.0,7.0,1,20,75.0,375.0,524.0,375.0,375.0,1,1,Urgent review
19,34,124.4201502767327,116,20.0,5.0,5,5,32.0,137.0,218.0,137.0,140.0,0,0,Reorder candidate
19,35,48.544059488256224,51,0.0,7.0,1,20,13.0,62.0,85.0,62.0,62.0,1,1,Urgent review
19,37,421.71514616999616,431,116.0,5.0,12,0,106.0,412.0,739.0,412.0,420.0,0,0,Reorder candidate
19,41,311.49580677227965,305,115.0,13.0,10,0,78.0,275.0,546.0,275.0,280.0,0,0,Reorder candidate
19,42,467.6132805146856,483,0.0,7.0,6,5,117.0,585.0,819.0,585.0,588.0,1,1,Urgent review
19,47,383.3759197202518,345,80.0,9.0,6,0,96.0,400.0,671.0,400.0,402.0,0,1,Urgent review
19,49,141.054411634797,137,109.0,5.0,4,10,36.0,69.0,247.0,69.0,72.0,0,0,Reorder candidate
19,51,324.36136874220335,350,63.0,8.0,10,5,82.0,344.0,568.0,344.0,350.0,0,1,Urgent review
19,53,85.45443057863768,89,58.0,11.0,2,5,22.0,50.0,150.0,50.0,50.0,0,0,Reorder candidate
19,55,317.789164825153,335,0.0,7.0,12,0,80.0,398.0,557.0,398.0,408.0,1,1,Urgent review
19,56,399.8338372845616,387,57.0,12.0,2,0,100.0,443.0,700.0,443.0,444.0,0,1,Urgent review
19,57,285.34967009993755,288,118.0,2.0,5,5,72.0,240.0,500.0,240.0,240.0,0,0,Reorder candidate
19,58,447.6190606888083,441,0.0,7.0,2,0,112.0,560.0,784.0,560.0,560.0,1,1,Urgent review
19,60,259.8376024006937,283,60.0,14.0,2,20,65.0,265.0,455.0,265.0,266.0,0,1,Urgent review
20,1,203.0251104803029,223,20.0,14.0,6,20,51.0,235.0,356.0,235.0,240.0,0,1,Urgent review
20,3,236.99771797412495,245,0.0,7.0,12,10,60.0,297.0,415.0,297.0,300.0,1,1,Urgent review
20,4,64.63052718768624,68,118.0,6.0,10,0,17.0,0.0,114.0,0.0,0.0,0,0,No action
20,6,480.2176195593081,459,0.0,7.0,5,0,121.0,602.0,841.0,602.0,605.0,1,1,Urgent review
20,13,371.54757036103786,390,67.0,10.0,1,10,93.0,398.0,651.0,398.0,398.0,0,1,Urgent review
20,15,332.2882501134611,344,2.0,13.0,10,10,84.0,415.0,582.0,415.0,420.0,0,1,Urgent review
20,16,342.99853805434753,328,84.0,9.0,4,0,86.0,345.0,601.0,345.0,348.0,0,1,Urgent review
20,18,187.08465662971855,165,10.0,3.0,1,5,47.0,225.0,328.0,225.0,225.0,0,0,Reorder candidate
20,19,388.14797260583543,399,0.0,7.0,2,20,98.0,487.0,680.0,487.0,488.0,1,1,Urgent review
20,20,226.68407875605328,231,5.0,4.0,12,20,57.0,279.0,397.0,279.0,288.0,0,0,Reorder candidate
20,21,46.90709080337795,54,0.0,7.0,4,5,12.0,59.0,83.0,59.0,60.0,1,1,Urgent review
20,22,35.153126070552055,33,33.0,5.0,2,5,9.0,12.0,62.0,12.0,12.0,0,0,Reorder candidate
20,24,364.2727007114834,369,0.0,7.0,6,20,92.0,457.0,638.0,457.0,462.0,1,1,Urgent review
20,33,165.64893255124764,149,0.0,7.0,1,20,42.0,208.0,290.0,208.0,208.0,1,1,Urgent review
20,39,455.7223824974934,425,0.0,7.0,2,10,114.0,570.0,798.0,570.0,570.0,1,1,Urgent review
20,44,126.70184410669643,142,0.0,7.0,4,5,32.0,159.0,222.0,159.0,160.0,1,1,Urgent review
20,47,380.2857530206434,400,25.0,6.0,6,0,96.0,452.0,666.0,452.0,456.0,0,0,Reorder candidate
20,48,236.09879942297928,221,109.0,7.0,4,0,60.0,188.0,414.0,188.0,188.0,0,0,Reorder candidate
20,49,117.21296070942496,121,0.0,7.0,4,10,30.0,148.0,206.0,148.0,148.0,1,1,Urgent review
20,53,95.98370341912087,105,0.0,7.0,2,5,24.0,120.0,168.0,120.0,120.0,1,1,Urgent review
20,54,289.3640677779035,263,91.0,14.0,6,20,73.0,272.0,507.0,272.0,276.0,0,0,Reorder candidate
21,1,210.26763146824067,224,77.0,10.0,6,20,53.0,187.0,368.0,187.0,192.0,0,0,Reorder candidate
21,5,594.0283691275777,595,0.0,7.0,2,0,149.0,744.0,1040.0,744.0,744.0,1,1,Urgent review
21,8,249.7952664710399,246,104.0,12.0,4,10,63.0,209.0,438.0,209.0,212.0,0,0,Reorder candidate
21,10,291.64362238286736,260,24.0,9.0,12,20,73.0,341.0,511.0,341.0,348.0,0,1,Urgent review
21,13,396.8047631941877,408,45.0,7.0,1,10,100.0,452.0,695.0,452.0,452.0,0,1,Urgent review
21,14,357.8243192004155,352,13.0,9.0,10,5,90.0,435.0,627.0,435.0,440.0,0,1,Urgent review
21,16,351.2636533964224,365,0.0,7.0,4,0,88.0,440.0,615.0,440.0,440.0,1,1,Urgent review
21,22,31.587686445744545,17,0.0,7.0,2,5,8.0,40.0,56.0,40.0,40.0,1,1,Urgent review
21,26,100.51593699406666,114,60.0,5.0,6,0,26.0,67.0,176.0,67.0,72.0,0,0,Reorder candidate
21,27,321.7466365352547,344,0.0,7.0,10,5,81.0,403.0,564.0,403.0,410.0,1,1,Urgent review
21,31,308.7704947434499,328,2.0,11.0,4,0,78.0,385.0,541.0,385.0,388.0,0,1,Urgent review
21,32,241.91493081549527,246,18.0,10.0,5,20,61.0,285.0,424.0,285.0,285.0,0,1,Urgent review
21,34,136.7150628199956,141,0.0,7.0,5,5,35.0,172.0,240.0,172.0,175.0,1,1,Urgent review
21,38,591.7096173809704,599,0.0,7.0,1,20,148.0,740.0,1036.0,740.0,740.0,1,1,Urgent review
21,43,357.30781608841664,343,18.0,12.0,10,20,90.0,430.0,626.0,430.0,430.0,0,1,Urgent review
21,44,128.62040855206698,121,0.0,7.0,4,5,33.0,162.0,226.0,162.0,164.0,1,1,Urgent review
21,47,399.67490907289533,453,0.0,7.0,6,0,100.0,500.0,700.0,500.0,504.0,1,1,Urgent review
21,49,115.34566659351754,94,87.0,11.0,4,10,29.0,58.0,202.0,58.0,60.0,0,0,Reorder candidate
21,52,215.14462956897688,223,0.0,7.0,2,5,54.0,270.0,377.0,270.0,270.0,1,1,Urgent review
21,56,307.54762752819414,334,0.0,7.0,2,0,77.0,385.0,539.0,385.0,386.0,1,1,Urgent review
21,57,157.17916170944127,137,83.0,2.0,5,5,40.0,115.0,276.0,115.0,115.0,0,0,Reorder candidate
21,58,288.3355452096685,273,0.0,7.0,2,0,73.0,362.0,505.0,362.0,362.0,1,1,Urgent review
22,3,197.22114275033596,196,0.0,7.0,12,10,50.0,248.0,346.0,248.0,252.0,1,1,Urgent review
22,5,407.88271719409244,386,0.0,7.0,2,0,102.0,510.0,714.0,510.0,510.0,1,1,Urgent review
22,7,257.8074279682282,249,105.0,2.0,5,0,65.0,218.0,452.0,218.0,220.0,0,0,Reorder candidate
22,10,378.79930462758205,401,0.0,9.0,12,20,95.0,474.0,663.0,474.0,480.0,1,1,Urgent review
22,11,306.33282940406815,323,0.0,7.0,10,5,77.0,384.0,537.0,384.0,390.0,1,1,Urgent review
22,13,465.095582815095,469,0.0,7.0,1,10,117.0,583.0,814.0,583.0,583.0,1,1,Urgent review
22,15,398.8359136756179,397,0.0,7.0,10,10,100.0,499.0,698.0,499.0,500.0,1,1,Urgent review
22,16,338.24569539095467,349,0.0,7.0,4,0,85.0,424.0,592.0,424.0,424.0,1,1,Urgent review
22,17,222.3396537751402,229,0.0,7.0,10,0,56.0,279.0,390.0,279.0,280.0,1,1,Urgent review
22,19,336.5519112354761,348,13.0,4.0,2,20,85.0,409.0,589.0,409.0,410.0,0,0,Reorder candidate
22,26,75.43909758016139,71,48.0,14.0,6,0,19.0,47.0,133.0,47.0,48.0,0,0,Reorder candidate
22,30,459.99282815141447,479,0.0,7.0,5,10,115.0,575.0,805.0,575.0,575.0,1,1,Urgent review
22,36,314.2976248491258,289,47.0,14.0,5,20,79.0,347.0,551.0,347.0,350.0,0,1,Urgent review
22,37,284.1073872943918,279,0.0,7.0,12,0,72.0,357.0,498.0,357.0,360.0,1,1,Urgent review
22,38,308.40107173166683,310,0.0,7.0,1,20,78.0,387.0,540.0,387.0,387.0,1,1,Urgent review
22,40,250.58839917907432,237,108.0,2.0,10,0,63.0,206.0,439.0,206.0,210.0,0,0,Reorder candidate
22,41,286.1507805912656,264,0.0,7.0,10,0,72.0,359.0,501.0,359.0,360.0,1,1,Urgent review
22,48,296.3749883337122,285,0.0,7.0,4,0,75.0,372.0,519.0,372.0,372.0,1,1,Urgent review
22,49,91.2036328394158,82,0.0,7.0,4,10,23.0,115.0,160.0,115.0,116.0,1,1,Urgent review
22,51,296.0173742167034,302,0.0,7.0,10,5,75.0,372.0,519.0,372.0,380.0,1,1,Urgent review
22,53,72.31946437939148,66,56.0,14.0,2,5,19.0,36.0,127.0,36.0,36.0,0,0,Reorder candidate
22,57,250.33636059471704,248,0.0,7.0,5,5,63.0,314.0,439.0,314.0,315.0,1,1,Urgent review
22,59,208.4045726589743,222,0.0,7.0,6,5,53.0,262.0,365.0,262.0,264.0,1,1,Urgent review
23,2,226.52584726163383,234,34.0,12.0,5,0,57.0,250.0,397.0,250.0,250.0,0,1,Urgent review
23,5,745.7362511110798,730,0.0,7.0,2,0,187.0,933.0,1306.0,933.0,934.0,1,1,Urgent review
23,7,449.3290320317459,428,0.0,7.0,5,0,113.0,563.0,787.0,563.0,565.0,1,1,Urgent review
23,11,673.2517480016485,708,0.0,7.0,10,5,169.0,843.0,1179.0,843.0,850.0,1,1,Urgent review
23,13,886.3379987357116,876,0.0,7.0,1,10,222.0,1109.0,1552.0,1109.0,1109.0,1,1,Urgent review
23,17,619.4280615604791,618,0.0,7.0,10,0,155.0,775.0,1084.0,775.0,780.0,1,1,Urgent review
23,18,304.7578007250067,290,64.0,8.0,1,5,77.0,318.0,534.0,318.0,318.0,0,1,Urgent review
23,22,62.758357120852345,53,72.0,10.0,2,5,16.0,7.0,110.0,7.0,8.0,0,0,Reorder candidate
23,23,308.9744965300774,339,22.0,9.0,4,0,78.0,365.0,541.0,365.0,368.0,0,1,Urgent review
23,24,614.0957806729847,558,0.0,7.0,6,20,154.0,769.0,1075.0,769.0,774.0,1,1,Urgent review
23,28,241.2368774613435,206,0.0,7.0,2,20,61.0,303.0,423.0,303.0,304.0,1,1,Urgent review
23,30,789.3771223599729,757,9.0,3.0,5,10,198.0,979.0,1382.0,979.0,980.0,0,0,Reorder candidate
23,33,367.6662819282325,365,0.0,7.0,1,20,92.0,460.0,644.0,460.0,460.0,1,1,Urgent review
23,34,169.12955479475286,176,65.0,4.0,5,5,43.0,148.0,296.0,148.0,150.0,0,0,Reorder candidate
23,36,732.5383079971141,761,0.0,7.0,5,20,184.0,917.0,1282.0,917.0,920.0,1,1,Urgent review
23,39,771.3486087430837,760,0.0,7.0,2,10,193.0,965.0,1350.0,965.0,966.0,1,1,Urgent review
23,41,657.9666484985376,684,0.0,7.0,10,0,165.0,823.0,1152.0,823.0,830.0,1,1,Urgent review
23,43,803.2017181995376,812,0.0,7.0,10,20,201.0,1005.0,1406.0,1005.0,1010.0,1,1,Urgent review
23,45,349.11932910181986,368,2.0,9.0,12,10,88.0,436.0,611.0,436.0,444.0,0,1,Urgent review
23,47,762.0568947881313,772,0.0,7.0,6,0,191.0,954.0,1334.0,954.0,954.0,1,1,Urgent review
23,49,172.52825258481104,165,0.0,7.0,4,10,44.0,217.0,302.0,217.0,220.0,1,1,Urgent review
23,50,428.3379840130821,422,100.0,6.0,1,10,108.0,437.0,750.0,437.0,437.0,0,0,Reorder candidate
23,54,494.2572759277044,460,0.0,7.0,6,20,124.0,619.0,865.0,619.0,624.0,1,1,Urgent review
23,56,664.0317175968387,709,0.0,7.0,2,0,167.0,832.0,1163.0,832.0,832.0,1,1,Urgent review
23,58,518.3351826112408,497,0.0,7.0,2,0,130.0,649.0,908.0,649.0,650.0,1,1,Urgent review
24,4,29.361345806530636,32,0.0,7.0,10,0,8.0,38.0,52.0,38.0,40.0,1,1,Urgent review
24,6,187.21956354357513,189,67.0,3.0,5,0,47.0,168.0,328.0,168.0,170.0,0,0,Reorder candidate
24,12,42.423840068638604,41,105.0,4.0,10,10,11.0,0.0,75.0,0.0,10.0,0,0,Reorder candidate
24,14,215.79571558881398,237,29.0,11.0,10,5,54.0,241.0,378.0,241.0,250.0,0,1,Urgent review
24,17,159.10783284829984,147,28.0,14.0,10,0,40.0,172.0,279.0,172.0,180.0,0,1,Urgent review
24,19,151.91871095592654,143,33.0,14.0,2,20,38.0,157.0,266.0,157.0,158.0,0,1,Urgent review
24,22,28.949527706475195,25,119.0,9.0,2,5,8.0,0.0,51.0,0.0,6.0,0,0,Reorder candidate
24,24,182.89686811560955,208,0.0,7.0,6,20,46.0,229.0,321.0,229.0,234.0,1,1,Urgent review
24,28,109.16818084903203,108,0.0,7.0,2,20,28.0,138.0,192.0,138.0,138.0,1,1,Urgent review
24,29,222.34779687357312,240,2.0,11.0,10,10,56.0,277.0,390.0,277.0,280.0,0,1,Urgent review
24,30,173.89300024993207,162,0.0,7.0,5,10,44.0,218.0,305.0,218.0,220.0,1,1,Urgent review
24,33,91.95021063354184,82,0.0,7.0,1,20,23.0,115.0,161.0,115.0,115.0,1,1,Urgent review
24,37,177.6417355050623,191,49.0,7.0,12,0,45.0,174.0,311.0,174.0,180.0,0,0,Reorder candidate
24,39,218.3660117237607,204,100.0,11.0,2,10,55.0,174.0,383.0,174.0,174.0,0,0,Reorder candidate
24,43,262.7654593422328,253,95.0,7.0,10,20,66.0,234.0,460.0,234.0,240.0,0,0,Reorder candidate
24,45,84.87937776286165,79,0.0,7.0,12,10,22.0,107.0,149.0,107.0,108.0,1,1,Urgent review
24,50,183.44206787685047,189,0.0,7.0,1,10,46.0,230.0,322.0,230.0,230.0,1,1,Urgent review
24,52,119.06334959606713,125,74.0,14.0,2,5,30.0,76.0,209.0,76.0,76.0,0,0,Reorder candidate
24,54,139.72340018128358,139,50.0,11.0,6,20,35.0,125.0,245.0,125.0,126.0,0,0,Reorder candidate
24,55,114.45864606623037,124,0.0,7.0,12,0,29.0,144.0,201.0,144.0,144.0,1,1,Urgent review
24,60,106.53419418036525,101,36.0,10.0,2,20,27.0,98.0,187.0,98.0,98.0,0,0,Reorder candidate
25,1,551.7528226046254,540,0.0,7.0,6,20,138.0,690.0,966.0,690.0,690.0,1,1,Urgent review
25,2,371.7971247165389,351,92.0,7.0,5,0,93.0,373.0,651.0,373.0,375.0,0,1,Urgent review
25,4,179.24240661138123,187,0.0,7.0,10,0,45.0,225.0,314.0,225.0,230.0,1,1,Urgent review
25,8,742.1495979471974,796,0.0,7.0,4,10,186.0,929.0,1299.0,929.0,932.0,1,1,Urgent review
25,11,714.4039780831215,700,0.0,7.0,10,5,179.0,894.0,1251.0,894.0,900.0,1,1,Urgent review
25,12,274.78713469517976,272,68.0,14.0,10,10,69.0,276.0,481.0,276.0,280.0,0,1,Urgent review
25,13,859.6715809220598,823,0.0,7.0,1,10,215.0,1075.0,1505.0,1075.0,1075.0,1,1,Urgent review
25,15,1210.2587512829518,1360,46.0,14.0,10,10,303.0,1468.0,2118.0,1468.0,1470.0,0,1,Urgent review
25,16,765.9012261249046,795,81.0,13.0,4,0,192.0,877.0,1341.0,877.0,880.0,0,1,Urgent review
25,18,530.2647597469365,507,0.0,7.0,1,5,133.0,664.0,928.0,664.0,664.0,1,1,Urgent review
25,22,122.78818854274064,127,0.0,7.0,2,5,31.0,154.0,215.0,154.0,154.0,1,1,Urgent review
25,23,450.9713196127262,438,80.0,4.0,4,0,113.0,484.0,790.0,484.0,484.0,0,0,Reorder candidate
25,26,263.6523901454167,255,54.0,11.0,6,0,66.0,276.0,462.0,276.0,276.0,0,1,Urgent review
25,27,589.4565005984321,590,53.0,11.0,10,5,148.0,685.0,1032.0,685.0,690.0,0,1,Urgent review
25,30,955.0249069194304,929,71.0,5.0,5,10,239.0,1124.0,1672.0,1124.0,1125.0,0,0,Reorder candidate
25,31,966.324549034318,928,96.0,9.0,4,0,242.0,1113.0,1692.0,1113.0,1116.0,0,1,Urgent review
25,35,158.8398407363939,158,0.0,7.0,1,20,40.0,199.0,278.0,199.0,199.0,1,1,Urgent review
25,38,1063.7446406186546,1061,41.0,6.0,1,20,266.0,1289.0,1862.0,1289.0,1289.0,0,0,Reorder candidate
25,41,953.5328575684372,899,79.0,13.0,10,0,239.0,1114.0,1669.0,1114.0,1120.0,0,1,Urgent review
25,42,1094.0431737264469,1111,74.0,2.0,6,5,274.0,1295.0,1915.0,1295.0,1296.0,0,0,Reorder candidate
25,43,928.0889258722245,940,44.0,2.0,10,20,233.0,1118.0,1625.0,1118.0,1120.0,0,0,Reorder candidate
25,44,310.48524409119227,313,0.0,7.0,4,5,78.0,389.0,544.0,389.0,392.0,1,1,Urgent review
25,45,567.2799410284541,602,42.0,4.0,12,10,142.0,668.0,993.0,668.0,672.0,0,0,Reorder candidate
25,47,1052.9403734293169,1123,0.0,7.0,6,0,264.0,1317.0,1843.0,1317.0,1320.0,1,1,Urgent review
25,48,612.625278801207,601,22.0,12.0,4,0,154.0,745.0,1073.0,745.0,748.0,0,1,Urgent review
25,50,716.9875125321921,766,0.0,7.0,1,10,180.0,897.0,1255.0,897.0,897.0,1,1,Urgent review
25,52,337.1904257557219,323,18.0,3.0,2,5,85.0,405.0,591.0,405.0,406.0,0,0,Reorder candidate
25,53,236.24491585703066,235,80.0,2.0,2,5,60.0,217.0,414.0,217.0,218.0,0,0,Reorder candidate
25,54,876.1609267425642,839,0.0,7.0,6,20,220.0,1097.0,1534.0,1097.0,1098.0,1,1,Urgent review
25,55,513.8192600866806,510,65.0,10.0,12,0,129.0,578.0,900.0,578.0,588.0,0,1,Urgent review
25,57,599.5810822135205,592,0.0,7.0,5,5,150.0,750.0,1050.0,750.0,750.0,1,1,Urgent review
25,59,671.9197170432183,702,0.0,7.0,6,5,168.0,840.0,1176.0,840.0,840.0,1,1,Urgent review
25,60,762.5069843410467,839,0.0,7.0,2,20,191.0,954.0,1335.0,954.0,954.0,1,1,Urgent review
26,3,230.49794450487371,240,0.0,7.0,12,10,58.0,289.0,404.0,289.0,300.0,1,1,Urgent review
26,6,330.4714834444937,346,0.0,7.0,5,0,83.0,414.0,579.0,414.0,415.0,1,1,Urgent review
26,8,209.33962451526497,212,0.0,7.0,4,10,53.0,263.0,367.0,263.0,264.0,1,1,Urgent review
26,11,227.48271087422125,228,0.0,7.0,10,5,57.0,285.0,399.0,285.0,290.0,1,1,Urgent review
26,15,243.2940318059134,238,0.0,7.0,10,10,61.0,305.0,426.0,305.0,310.0,1,1,Urgent review
26,18,166.0072157395135,142,38.0,2.0,1,5,42.0,171.0,291.0,171.0,171.0,0,0,Reorder candidate
26,19,242.99364688684216,236,27.0,5.0,2,20,61.0,277.0,426.0,277.0,278.0,0,0,Reorder candidate
26,22,32.18710301642861,30,51.0,5.0,2,5,9.0,0.0,57.0,0.0,6.0,0,0,Reorder candidate
26,23,148.57333769685135,149,0.0,7.0,4,0,38.0,187.0,261.0,187.0,188.0,1,1,Urgent review
26,26,62.804969616971285,55,0.0,7.0,6,0,16.0,79.0,110.0,79.0,84.0,1,1,Urgent review
26,27,185.10497260448787,187,71.0,7.0,10,5,47.0,162.0,324.0,162.0,170.0,0,0,Reorder candidate
26,29,281.0190480727151,294,117.0,14.0,10,10,71.0,236.0,492.0,236.0,240.0,0,0,Reorder candidate
26,31,278.5911979458942,260,0.0,7.0,4,0,70.0,349.0,488.0,349.0,352.0,1,1,Urgent review
26,32,132.66888354308486,107,13.0,3.0,5,20,34.0,154.0,233.0,154.0,155.0,0,0,Reorder candidate
26,33,182.85940109485998,199,16.0,10.0,1,20,46.0,213.0,321.0,213.0,213.0,0,1,Urgent review
26,39,387.76083940675835,385,86.0,9.0,2,10,97.0,399.0,679.0,399.0,400.0,0,1,Urgent review
26,41,199.18421821198552,191,9.0,5.0,10,0,50.0,241.0,349.0,241.0,250.0,0,0,Reorder candidate
26,42,301.30778251155533,316,0.0,7.0,6,5,76.0,378.0,528.0,378.0,378.0,1,1,Urgent review
26,43,335.47987581721713,326,29.0,6.0,10,20,84.0,391.0,588.0,391.0,400.0,0,0,Reorder candidate
26,44,144.6319788894967,146,118.0,3.0,4,5,37.0,64.0,254.0,64.0,64.0,0,0,Reorder candidate
26,45,155.13742470383377,154,12.0,6.0,12,10,39.0,183.0,272.0,183.0,192.0,0,0,Reorder candidate
26,47,445.962268662933,416,52.0,9.0,6,0,112.0,506.0,781.0,506.0,510.0,0,1,Urgent review
26,50,208.84709502767237,207,0.0,7.0,1,10,53.0,262.0,366.0,262.0,262.0,1,1,Urgent review
26,54,190.64159141656555,194,81.0,9.0,6,20,48.0,158.0,334.0,158.0,162.0,0,0,Reorder candidate
26,56,202.38500352322046,203,0.0,7.0,2,0,51.0,254.0,355.0,254.0,254.0,1,1,Urgent review
26,57,169.5244502795988,154,0.0,7.0,5,5,43.0,213.0,297.0,213.0,215.0,1,1,Urgent review
26,59,207.15758315174526,234,0.0,7.0,6,5,52.0,260.0,363.0,260.0,264.0,1,1,Urgent review
